NCircunscripcion;NDepto;CodDepto;CodMpio;NMpio;ZZ;PP;Npuesto;mesa;X;partido;candidato;votos;Votos Elias Vidal;Votos Tous de la Ossa
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;10;23686_Z0P0M10_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;49;0;49
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;11;23686_Z0P0M11_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;49;0;49
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;12;23686_Z0P0M12_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;31;0;31
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;13;23686_Z0P0M13_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;25;0;25
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;14;23686_Z0P0M14_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;36;0;36
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;15;23686_Z0P0M15_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;29;0;29
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;16;23686_Z0P0M16_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;33;0;33
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;17;23686_Z0P0M17_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;32;0;32
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;18;23686_Z0P0M18_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;23;0;23
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;19;23686_Z0P0M19_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;15;0;15
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;2;23686_Z0P0M2_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;35;0;35
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;20;23686_Z0P0M20_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;28;0;28
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;21;23686_Z0P0M21_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;19;0;19
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;22;23686_Z0P0M22_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;25;0;25
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;23;23686_Z0P0M23_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;24;0;24
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;24;23686_Z0P0M24_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;27;0;27
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;25;23686_Z0P0M25_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;20;0;20
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;26;23686_Z0P0M26_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;26;0;26
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;27;23686_Z0P0M27_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;20;0;20
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;28;23686_Z0P0M28_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;20;0;20
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;29;23686_Z0P0M29_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;27;0;27
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;3;23686_Z0P0M3_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;29;0;29
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;30;23686_Z0P0M30_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;24;0;24
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;31;23686_Z0P0M31_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;31;0;31
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;32;23686_Z0P0M32_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;18;0;18
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;4;23686_Z0P0M4_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;23;0;23
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;5;23686_Z0P0M5_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;23;0;23
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;6;23686_Z0P0M6_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;32;0;32
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;7;23686_Z0P0M7_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;17;0;17
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;8;23686_Z0P0M8_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;28;0;28
SENADO;CORDOBA;23;23686;SAN PELAYO;0;0;PUESTO CABECERA MUNICIPAL;9;23686_Z0P0M9_PUESTO CABECERA MUNICIPAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;30;0;30
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;1;23686_Z99P13M1_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;9;0;9
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;2;23686_Z99P13M2_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;11;0;11
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;3;23686_Z99P13M3_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;7;0;7
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;4;23686_Z99P13M4_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;8;0;8
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;5;23686_Z99P13M5_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;8;0;8
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;6;23686_Z99P13M6_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;7;0;7
SENADO;CORDOBA;23;23686;SAN PELAYO;99;13;LAS GUAMAS;7;23686_Z99P13M7_LAS GUAMAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;EDUARDO JOSE TOUS DE LA OSSA;9;0;9
